subset,category,test_fold,model,mse,mae
Charlotte,all,1,gam,0.405956111030082,0.5736620757235076
Charlotte,same,1,featureless,1.5997934343772824,1.198321805191161
Charlotte,same,1,linear,0.1946545195211423,0.30806049394304086
Charlotte,same,1,gam,0.17132332077170848,0.30466552749030734
Charlotte,other,1,featureless,0.36724780149417824,0.5464082277741404
Charlotte,other,1,linear,0.36471283700337703,0.5437147071534038
Charlotte,other,1,gam,0.39647945816421015,0.5666876177053378
Charlotte,all,2,featureless,0.38840288374006154,0.49387059190400134
Charlotte,all,2,linear,0.39898278486948197,0.5004124320329987
Charlotte,all,2,gam,0.41671902900612545,0.5139862498810484
Charlotte,same,2,featureless,1.2137194354741028,0.9611766046677291
Charlotte,same,2,linear,0.15122007459650974,0.3427826492895751
Charlotte,same,2,gam,0.12747574309684065,0.3077013747191466
Charlotte,other,2,featureless,0.3831605144678252,0.49022130321254676
Charlotte,other,2,linear,0.39351212645020445,0.49699315963768287
Charlotte,other,2,gam,0.4113944237603361,0.5101000631919145
Charlotte,all,3,featureless,1.266658690322899,0.922542837348465
Charlotte,all,3,linear,1.2117314380790984,0.9092845424512315
Charlotte,all,3,gam,1.089556651408331,0.8726656114545699
Charlotte,same,3,featureless,0.8685662343986739,0.8513123137886844
Charlotte,same,3,linear,0.16183544130628272,0.3152794607608466
Charlotte,same,3,gam,0.13390852431582187,0.27501290154980135
Charlotte,other,3,featureless,1.2758683584388077,0.9247761277062768
Charlotte,other,3,linear,1.2205133146891982,0.91123174034742
Charlotte,other,3,gam,1.0975814755067805,0.8747996741249948
Charlotte,all,4,featureless,1.199533705956504,1.0085532212257147
Charlotte,all,4,linear,1.1165404637212732,0.9664288778944587
Charlotte,all,4,gam,0.9486853147230959,0.8753678623316157
Charlotte,same,4,featureless,0.5838247342948166,0.6336170991877331
Charlotte,same,4,linear,0.414915479743062,0.5788253401606629
Charlotte,same,4,gam,0.44486274493794625,0.6004493166341179
Charlotte,other,4,featureless,1.2110087736037225,1.0142261422838517
Charlotte,other,4,linear,1.1273913449578643,0.9720272083796838
Charlotte,other,4,gam,0.958334427147296,0.8808641544892263
Charlotte,all,5,featureless,3.3434561214985794,1.5891045499226724
Charlotte,all,5,linear,3.210224594677127,1.5472715119712253
Charlotte,all,5,gam,2.942583700415445,1.459970296174431
Charlotte,same,5,featureless,2.6501061544027236,1.362406017038566
Charlotte,same,5,linear,1.0883682071682879,0.7901788989305014
Charlotte,same,5,gam,1.055652021474743,0.7788068709141102
Charlotte,other,5,featureless,3.3548306135300647,1.5926257631038432
Charlotte,other,5,linear,3.2207346950768003,1.5506156891654757
Charlotte,other,5,gam,2.9514974005710988,1.4628915665349214
Chicago,all,1,featureless,0.5634298000262108,0.6922220971544443
Chicago,all,1,linear,0.5737473137732296,0.7013409899333161
Chicago,all,1,gam,0.46436306332130234,0.6013065294530593
Chicago,same,1,featureless,1.298506817139689,1.088433166755594
Chicago,same,1,linear,0.31023367084269216,0.38346587976015434
Chicago,same,1,gam,0.44342951170395273,0.4855989995170801
Chicago,other,1,featureless,0.5571697811959118,0.6862493994383864
Chicago,other,1,linear,0.5673592813417119,0.6954252863654149
Chicago,other,1,gam,0.45479193898506687,0.58917638345526
Chicago,all,2,featureless,0.8680182445509598,0.8167501263472008
Chicago,all,2,linear,0.8764646604218375,0.8184285150421853
Chicago,all,2,gam,0.8754969289157915,0.8059894319009798
Chicago,same,2,featureless,0.9528223487214824,0.8127349631217423
Chicago,same,2,linear,0.6770045149965931,0.6155009048304286
Chicago,same,2,gam,1.5321043953158924,0.7115002130427855
Chicago,other,2,featureless,0.8696823563992578,0.8175278259698183
Chicago,other,2,linear,0.878332729907178,0.819373337131255
Chicago,other,2,gam,0.8766462088158733,0.8070746597575847
Chicago,all,3,featureless,0.40139371130793783,0.5572880888977005
Chicago,all,3,linear,0.36709277211994185,0.534339308398875
Chicago,all,3,gam,0.32345470818373206,0.5130797051892086
Chicago,same,3,featureless,0.2895848011547532,0.35662677622863226
Chicago,same,3,linear,0.3322634165683953,0.4809789799827605
Chicago,same,3,gam,0.22711618093802044,0.41714528026034897
Chicago,other,3,featureless,0.4053511415059771,0.5610466133059148
Chicago,other,3,linear,0.3709763361132983,0.5375617963797893
Chicago,other,3,gam,0.32746046057763734,0.5169320418897405
Chicago,all,4,featureless,1.2197612113641056,0.9040074408791448
Chicago,all,4,linear,1.1436950415394118,0.8673362195530083
Chicago,all,4,gam,1.0127526273766887,0.797892699519375
Chicago,same,4,featureless,0.84715822902509,0.7018699364604091
Chicago,same,4,linear,0.4849776245616502,0.5957209676648083
Chicago,same,4,gam,0.48186365969511885,0.5888565699212971
Chicago,other,4,featureless,1.226466156103207,0.9071625415031114
Chicago,other,4,linear,1.1503020261513548,0.8706338485379929
Chicago,other,4,gam,1.0205356640363759,0.8022469023691527
Chicago,all,5,featureless,1.1321859769140536,0.9760971405501957
Chicago,all,5,linear,1.039704652826393,0.9300626516947568
Chicago,all,5,gam,0.8910323601731784,0.8506579985124545
Chicago,same,5,featureless,0.7363332627221583,0.7588537585572451
Chicago,same,5,linear,0.43623232499804093,0.4413914636362667
Chicago,same,5,gam,0.2345658859198512,0.3970468950423535
Chicago,other,5,featureless,1.1389996038527102,0.9793928871964162
Chicago,other,5,linear,1.0464176826710776,0.9334808705628593
Chicago,other,5,gam,0.8992188826484085,0.8552410699198068
