subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae
2,all,3,linear,True,1,137212,10323,0.033591855962865326,0.015369951799507398
2,other,4,featureless,True,1,41291,10323,0.03499924764037132,0.019150812178850174
2,other,4,linear,True,1,41291,10323,0.03529647840973861,0.015238077788915588
2,all,4,featureless,True,1,41291,10323,0.03499346971511841,0.01906106248497963
2,all,4,featureless,True,1,137212,10323,0.03499346971511841,0.01906106248497963
2,all,4,linear,True,1,41291,10323,0.033089634568287105,0.015159927002367624
2,all,4,linear,True,1,137212,10323,0.033089634568287105,0.015159927002367624
2,other,5,featureless,True,1,41291,10322,0.03567790240049362,0.019064348191022873
2,other,5,linear,True,1,41291,10322,0.03437144275654318,0.015525052777690215
2,all,5,featureless,True,1,41291,10322,0.03567607328295708,0.01894998922944069
2,all,5,featureless,True,1,137212,10322,0.03567607328295708,0.01894998922944069
2,all,5,linear,True,1,41291,10322,0.03407156813226682,0.01543642321256522
2,all,5,linear,True,1,137212,10322,0.03407156813226682,0.01543642321256522
3,other,1,featureless,True,1,38796,9700,0.030379025265574455,0.019198840484023094
3,other,1,linear,True,1,38796,9700,0.028968381986963,0.015584303513112213
3,all,1,featureless,True,1,38796,9700,0.03035319223999977,0.018897540867328644
3,all,1,featureless,True,1,140330,9700,0.03035319223999977,0.018897540867328644
3,all,1,linear,True,1,38796,9700,0.032943317461083005,0.015484180928370117
3,all,1,linear,True,1,140330,9700,0.032943317461083005,0.015484180928370117
3,other,2,featureless,True,1,38796,9699,0.03203725814819336,0.01933828741312027
3,other,2,linear,True,1,38796,9699,0.030502152975377124,0.01549214600677884
3,all,2,featureless,True,1,38796,9699,0.032019514590501785,0.019066639244556427
3,all,2,featureless,True,1,140330,9699,0.032019514590501785,0.019066639244556427
3,all,2,linear,True,1,38796,9699,0.0311518359841398,0.015324093876631029
3,all,2,linear,True,1,140330,9699,0.0311518359841398,0.015324093876631029
3,other,3,featureless,True,1,38796,9699,0.030647996813058853,0.019056007266044617
3,other,3,linear,True,1,38796,9699,0.02917914143648621,0.015337119280106337
3,all,3,featureless,True,1,38796,9699,0.030624231323599815,0.018812045454978943
3,all,3,featureless,True,1,140330,9699,0.030624231323599815,0.018812045454978943
3,all,3,linear,True,1,38796,9699,0.032198370748588535,0.015148174757780186
3,all,3,linear,True,1,140330,9699,0.032198370748588535,0.015148174757780186
3,other,4,featureless,True,1,38796,9699,0.03217095509171486,0.019422637298703194
3,other,4,linear,True,1,38796,9699,0.030053884387532804,0.015404630789395357
3,all,4,featureless,True,1,38796,9699,0.032152678817510605,0.01915401965379715
3,all,4,featureless,True,1,140330,9699,0.032152678817510605,0.01915401965379715
3,all,4,linear,True,1,38796,9699,0.031486666111330434,0.015219106849858569
3,all,4,linear,True,1,140330,9699,0.031486666111330434,0.015219106849858569
3,other,5,featureless,True,1,38796,9699,0.03148605674505234,0.019381891936063766
3,other,5,linear,True,1,38796,9699,0.029487473216896144,0.01540548133693348
